id,value,weight,volume,category
6185,759,185,617,cat_2
6186,8559,454,869,cat_3
6187,6694,477,39,cat_0
6188,980,769,699,cat_2
6189,6461,525,243,cat_0
6190,3762,74,506,cat_0
6191,9339,424,912,cat_4
6192,566,485,546,cat_4
6193,2158,834,818,cat_4
6194,2694,294,997,cat_1
6195,4107,222,728,cat_0
6196,6304,215,57,cat_1
6197,1494,593,764,cat_1
6198,2748,750,828,cat_4
6199,1118,750,779,cat_3
6200,2437,468,356,cat_3
6201,2527,730,668,cat_4
6202,5438,527,786,cat_4
6203,4129,797,530,cat_1
6204,7138,320,119,cat_1
6205,3462,271,633,cat_2
6206,1940,586,36,cat_4
6207,3715,178,258,cat_0
6208,6789,763,272,cat_4
6209,9702,145,577,cat_1
6210,7012,66,67,cat_3
6211,6724,472,353,cat_0
6212,2460,529,244,cat_0
6213,1650,561,724,cat_0
6214,5914,180,888,cat_1
6215,5250,871,181,cat_1
6216,5404,271,841,cat_0
6217,9576,45,475,cat_1
6218,8187,19,174,cat_0
6219,228,954,879,cat_2
6220,6474,353,786,cat_0
6221,168,413,683,cat_4
6222,4927,909,509,cat_2
6223,8618,622,809,cat_0
6224,6904,7,648,cat_2
6225,5033,611,366,cat_0
6226,6764,246,455,cat_0
6227,4054,820,650,cat_0
6228,1234,314,238,cat_3
6229,7593,907,168,cat_1
6230,6382,249,609,cat_3
6231,7546,940,793,cat_1
6232,725,260,270,cat_2
6233,8680,170,190,cat_0
6234,5012,112,729,cat_0
6235,5539,26,815,cat_2
6236,4432,631,639,cat_1
6237,3788,990,764,cat_2
6238,9965,561,639,cat_1
6239,2157,688,967,cat_2
6240,2234,15,896,cat_1
6241,6500,968,523,cat_1
6242,4680,457,550,cat_2
6243,9257,650,815,cat_2
6244,3970,506,91,cat_3
6245,5292,415,330,cat_0
6246,1788,922,777,cat_0
6247,2867,253,614,cat_4
6248,7705,407,718,cat_0
6249,7838,188,720,cat_3
6250,8586,510,473,cat_2
6251,498,837,898,cat_1
6252,2585,332,216,cat_2
6253,5869,892,733,cat_0
6254,5541,960,450,cat_3
6255,7833,61,824,cat_3
6256,5503,12,555,cat_2
6257,5270,917,953,cat_1
6258,8771,972,916,cat_1
6259,3402,969,325,cat_4
6260,4744,587,577,cat_4
6261,4237,849,91,cat_4
6262,2955,714,495,cat_4
6263,6652,392,574,cat_0
6264,1547,454,255,cat_4
6265,2414,405,631,cat_0
6266,9922,545,801,cat_3
6267,7222,589,995,cat_1
6268,9507,984,51,cat_2
6269,2984,10,548,cat_4
6270,5105,48,263,cat_3
6271,3395,993,137,cat_1
6272,9762,112,133,cat_4
6273,2880,810,389,cat_3
6274,2132,764,879,cat_1
6275,2311,290,913,cat_0
6276,8047,944,875,cat_1
6277,3940,905,244,cat_2
6278,6910,45,336,cat_4
6279,3069,418,765,cat_0
6280,893,271,210,cat_3
6281,8536,903,864,cat_2
6282,5508,699,913,cat_4
6283,7835,914,81,cat_0
6284,6410,674,487,cat_0
6285,5664,536,435,cat_3
6286,3584,454,26,cat_4
6287,567,362,790,cat_3
6288,6312,751,879,cat_0
6289,3157,676,441,cat_3
6290,8901,313,836,cat_1
6291,2641,390,24,cat_2
6292,6837,487,30,cat_0
6293,8981,438,398,cat_2
6294,3455,283,987,cat_3
6295,5692,168,23,cat_1
6296,7141,866,989,cat_4
6297,8254,577,396,cat_3
6298,2341,759,826,cat_3
6299,6879,127,851,cat_2
6300,3740,961,688,cat_4
6301,120,722,286,cat_1
6302,803,585,929,cat_3
6303,9808,273,512,cat_4
6304,3517,392,847,cat_0
6305,1329,381,601,cat_2
6306,8358,488,138,cat_1
6307,8685,360,513,cat_3
6308,899,510,201,cat_0
6309,4724,473,241,cat_1
6310,9424,495,909,cat_4
6311,4865,632,976,cat_3
6312,6316,677,804,cat_4
6313,7630,718,533,cat_0
6314,9837,289,374,cat_2
6315,8740,496,397,cat_1
6316,933,273,121,cat_3
6317,2759,29,330,cat_3
6318,8280,332,748,cat_0
6319,6986,127,98,cat_4
6320,42,682,149,cat_4
6321,5663,691,764,cat_0
6322,7902,111,59,cat_4
6323,779,965,842,cat_2
6324,2837,793,191,cat_3
6325,5343,126,533,cat_4
6326,9472,704,854,cat_1
6327,9691,282,62,cat_3
6328,3994,250,992,cat_2
6329,8620,95,793,cat_0
6330,4466,838,584,cat_4
6331,6801,588,200,cat_4
6332,734,564,827,cat_3
6333,89,354,275,cat_3
6334,3224,408,338,cat_0
6335,7745,969,830,cat_0
6336,3811,178,220,cat_4
6337,9626,583,661,cat_3
6338,9385,988,214,cat_3
6339,9678,672,331,cat_0
6340,4584,637,198,cat_3
6341,8750,389,568,cat_4
6342,4055,572,75,cat_0
6343,3444,400,599,cat_0
6344,28,362,743,cat_3
6345,6694,104,364,cat_0
6346,2613,242,753,cat_4
6347,5649,493,471,cat_4
6348,3585,862,635,cat_4
6349,8036,531,463,cat_1
6350,8905,582,854,cat_1
6351,219,77,696,cat_4
6352,9329,529,24,cat_0
6353,942,125,638,cat_1
6354,7354,760,19,cat_3
6355,1843,519,929,cat_1
6356,9108,270,212,cat_1
6357,906,214,413,cat_0
6358,9537,836,956,cat_4
6359,7244,834,873,cat_1
6360,6059,470,916,cat_4
6361,292,165,742,cat_4
6362,8592,600,635,cat_0
6363,903,654,372,cat_4
6364,752,964,180,cat_1
6365,5038,825,740,cat_0
6366,3479,896,448,cat_4
6367,2245,416,575,cat_0
6368,8166,434,984,cat_0
6369,5398,698,697,cat_4
6370,9473,94,673,cat_3
6371,6213,938,764,cat_3
6372,306,383,865,cat_2
6373,1278,974,645,cat_1
6374,9075,392,796,cat_1
6375,1784,64,233,cat_1
6376,9786,286,382,cat_2
6377,1523,98,122,cat_3
6378,5598,982,240,cat_1
6379,5143,854,801,cat_0
6380,5937,418,446,cat_0
6381,176,273,263,cat_3
6382,8976,808,717,cat_0
6383,8694,805,902,cat_0
6384,9151,980,674,cat_0
6385,1985,203,536,cat_4
6386,3160,436,205,cat_0
6387,8800,38,421,cat_4
6388,8513,252,365,cat_0
6389,815,743,491,cat_1
6390,1902,765,234,cat_4
6391,1328,294,660,cat_3
6392,4112,563,358,cat_3
6393,2199,220,950,cat_1
6394,3725,503,587,cat_0
6395,3707,962,952,cat_4
6396,4815,97,668,cat_1
6397,4184,998,584,cat_4
6398,1121,768,528,cat_4
6399,2574,901,563,cat_1
6400,1606,869,368,cat_3
6401,8291,327,74,cat_4
6402,4908,496,643,cat_3
6403,6858,483,975,cat_3
6404,4184,828,342,cat_4
6405,5763,16,360,cat_3
6406,6929,100,728,cat_3
6407,7598,688,644,cat_3
6408,7306,673,171,cat_3
6409,5111,796,517,cat_0
6410,2542,61,808,cat_0
6411,3477,914,133,cat_1
6412,4215,855,79,cat_3
6413,5429,962,757,cat_4
6414,463,273,476,cat_0
6415,8552,451,410,cat_1
6416,3291,742,861,cat_0
6417,6633,645,690,cat_1
6418,8967,622,613,cat_4
6419,4116,675,884,cat_4
6420,8332,435,973,cat_0
6421,7243,927,543,cat_3
6422,3648,23,962,cat_4
6423,7762,67,339,cat_2
6424,8339,750,584,cat_4
6425,4378,623,859,cat_1
6426,6879,412,821,cat_0
6427,6654,886,659,cat_4
6428,3157,551,358,cat_4
6429,4418,291,52,cat_0
6430,5510,743,787,cat_1
6431,8185,558,704,cat_3
6432,3023,247,251,cat_4
6433,9450,156,371,cat_3
6434,2220,796,860,cat_3
6435,9452,509,651,cat_3
6436,6542,104,900,cat_4
6437,5466,573,110,cat_4
6438,5706,44,797,cat_2
6439,6277,30,521,cat_1
6440,5581,724,676,cat_4
6441,4243,26,945,cat_0
6442,3388,456,491,cat_1
6443,1664,136,426,cat_2
6444,8142,367,267,cat_0
6445,9161,757,336,cat_1
6446,6755,916,461,cat_3
6447,916,546,999,cat_2
6448,8219,428,775,cat_4
6449,4383,326,237,cat_1
6450,8455,679,755,cat_1
6451,117,212,490,cat_0
6452,8947,937,828,cat_0
6453,5166,119,854,cat_2
6454,215,464,358,cat_4
6455,2532,608,188,cat_1
6456,8540,540,912,cat_3
6457,9846,823,87,cat_3
6458,7842,219,572,cat_4
6459,6434,801,939,cat_4
6460,6559,205,281,cat_1
6461,390,10,809,cat_0
6462,9454,231,717,cat_2
6463,7793,586,376,cat_4
6464,8895,782,82,cat_0
6465,1880,849,928,cat_0
6466,3367,957,888,cat_2
6467,9149,831,86,cat_2
6468,5263,622,210,cat_0
6469,7262,364,685,cat_2
6470,889,475,487,cat_2
6471,6519,498,966,cat_0
6472,6331,28,315,cat_2
6473,9829,260,391,cat_2
6474,3598,383,568,cat_0
6475,2145,709,199,cat_0
6476,9869,863,158,cat_2
6477,3320,56,201,cat_3
6478,9233,864,838,cat_3
6479,9926,820,392,cat_4
6480,8591,804,482,cat_2
6481,1834,397,118,cat_4
6482,5975,68,883,cat_1
6483,2653,694,124,cat_4
6484,5608,162,501,cat_1
6485,9994,481,197,cat_1
6486,1032,584,307,cat_2
6487,2457,45,145,cat_4
6488,9569,425,290,cat_4
6489,1742,472,81,cat_2
6490,8960,359,553,cat_2
6491,8189,7,71,cat_3
6492,922,998,626,cat_4
6493,1888,95,390,cat_1
6494,487,482,22,cat_3
6495,113,632,363,cat_4
6496,6330,507,224,cat_4
6497,6018,753,197,cat_3
6498,8622,189,464,cat_4
6499,1108,467,3,cat_2
6500,2779,143,408,cat_1
6501,3664,605,801,cat_1
6502,4942,265,595,cat_2
6503,583,108,968,cat_1
6504,7325,891,937,cat_2
6505,7052,255,30,cat_4
6506,1384,596,389,cat_3
6507,3660,251,778,cat_2
6508,453,492,246,cat_2
6509,6502,598,300,cat_1
6510,4892,314,489,cat_3
6511,5346,758,861,cat_2
6512,7422,419,312,cat_2
6513,749,580,19,cat_2
6514,937,427,470,cat_1
6515,8152,706,296,cat_2
6516,4699,404,6,cat_3
6517,2208,621,554,cat_1
6518,532,673,833,cat_2
6519,3508,261,534,cat_2
6520,7152,472,742,cat_2
6521,1879,764,579,cat_0
6522,2471,458,846,cat_2
6523,7170,287,140,cat_0
6524,7042,152,559,cat_1
6525,6721,391,886,cat_4
6526,2275,578,145,cat_3
6527,2405,226,218,cat_2
6528,4292,243,259,cat_0
6529,33,965,499,cat_1
6530,921,597,330,cat_1
6531,3397,456,821,cat_4
6532,8662,916,747,cat_0
6533,206,530,822,cat_4
6534,2520,852,382,cat_0
6535,6639,621,195,cat_2
6536,4692,795,519,cat_1
6537,2055,409,850,cat_2
6538,6124,557,748,cat_1
6539,9155,94,907,cat_2
6540,5041,82,769,cat_4
6541,6455,223,73,cat_4
6542,5749,927,995,cat_0
6543,5983,474,366,cat_2
6544,8397,572,482,cat_1
6545,9464,520,708,cat_1
6546,7482,261,399,cat_4
6547,2768,200,990,cat_1
6548,8519,374,311,cat_1
6549,4688,790,669,cat_0
6550,1990,997,554,cat_3
6551,5128,362,251,cat_3
6552,3377,809,505,cat_4
6553,4229,517,479,cat_1
6554,8252,838,172,cat_3
6555,3840,674,676,cat_1
6556,441,297,367,cat_4
6557,4925,232,410,cat_4
6558,8337,600,30,cat_2
6559,5799,682,706,cat_2
6560,2847,872,506,cat_3
6561,8033,847,363,cat_2
6562,6850,742,21,cat_0
6563,7047,827,187,cat_3
6564,1311,702,388,cat_2
6565,8599,187,735,cat_2
6566,5316,666,86,cat_4
6567,5957,535,283,cat_1
6568,3661,819,228,cat_3
6569,5756,932,413,cat_3
6570,9402,308,618,cat_0
6571,5230,78,107,cat_1
6572,9631,170,787,cat_0
6573,376,960,502,cat_3
6574,5316,908,243,cat_1
6575,7837,591,988,cat_0
6576,7080,158,919,cat_1
6577,8506,466,191,cat_1
6578,4251,995,571,cat_1
6579,3560,153,737,cat_0
6580,9064,215,841,cat_3
6581,5743,895,85,cat_1
6582,1071,626,540,cat_3
6583,4533,958,314,cat_2
6584,4076,5,160,cat_3
6585,7115,531,417,cat_4
6586,349,297,82,cat_0
6587,5300,729,246,cat_3
6588,8315,598,624,cat_3
6589,7820,595,711,cat_4
6590,7356,779,826,cat_2
6591,4328,439,97,cat_3
6592,5202,840,663,cat_0
6593,4827,133,160,cat_2
6594,3341,38,236,cat_2
6595,9295,389,635,cat_3
6596,9252,904,593,cat_2
6597,8404,432,905,cat_4
6598,284,888,613,cat_0
6599,1294,212,914,cat_4
6600,9514,573,666,cat_3
6601,8210,911,351,cat_4
6602,7984,643,935,cat_3
6603,7979,578,737,cat_0
6604,9702,779,48,cat_1
6605,9765,702,3,cat_1
6606,1755,161,687,cat_3
6607,777,427,15,cat_3
6608,929,58,256,cat_0
6609,2339,842,41,cat_3
6610,9234,173,633,cat_1
6611,964,161,428,cat_3
6612,9938,524,985,cat_0
6613,9952,217,771,cat_0
6614,7145,960,217,cat_4
6615,7941,591,771,cat_4
6616,7908,302,28,cat_3
6617,6321,399,342,cat_2
6618,2426,193,725,cat_0
6619,9346,753,905,cat_4
6620,5809,909,208,cat_3
6621,1685,694,430,cat_1
6622,1337,972,29,cat_4
6623,6994,810,910,cat_0
6624,1299,225,200,cat_1
6625,3760,223,431,cat_3
6626,9639,113,242,cat_2
6627,8289,965,345,cat_3
6628,1656,252,156,cat_0
6629,8690,620,526,cat_2
6630,6525,509,142,cat_1
6631,6575,384,155,cat_0
6632,3139,439,827,cat_2
6633,2210,509,880,cat_2
6634,9914,159,793,cat_0
6635,2224,496,801,cat_3
6636,8293,200,880,cat_0
6637,4047,29,368,cat_2
6638,4574,221,144,cat_0
6639,703,690,244,cat_0
6640,1222,346,576,cat_0
6641,9745,756,985,cat_4
6642,2770,738,880,cat_3
6643,9076,905,764,cat_1
6644,9483,170,804,cat_3
6645,2557,938,422,cat_0
6646,5639,361,884,cat_3
6647,596,461,960,cat_3
6648,2963,918,807,cat_0
6649,6590,612,478,cat_2
6650,5078,671,319,cat_4
6651,3454,722,13,cat_4
6652,5506,97,210,cat_0
6653,8092,4,148,cat_3
6654,8914,979,588,cat_0
6655,5879,557,959,cat_3
6656,2030,22,214,cat_1
6657,6243,808,268,cat_0
6658,2197,430,173,cat_4
6659,830,68,975,cat_1
6660,3111,285,867,cat_2
6661,758,776,122,cat_0
6662,6454,175,760,cat_1
6663,2486,260,725,cat_4
6664,5493,734,285,cat_0
6665,4279,567,145,cat_3
6666,5608,991,226,cat_4
6667,1227,769,889,cat_3
6668,4851,929,839,cat_3
6669,1796,902,89,cat_1
6670,3798,252,428,cat_4
6671,6930,286,844,cat_3
6672,8522,671,890,cat_0
6673,4905,836,975,cat_3
6674,3461,23,610,cat_2
6675,587,523,851,cat_0
6676,325,884,779,cat_3
6677,8407,42,844,cat_3
6678,19,853,314,cat_0
6679,7462,734,341,cat_3
6680,9045,496,585,cat_3
6681,766,41,774,cat_0
6682,6920,118,653,cat_0
6683,550,119,270,cat_3
6684,8120,129,142,cat_3
6685,2904,390,527,cat_2
6686,8287,128,901,cat_4
6687,7746,631,681,cat_4
6688,3422,404,649,cat_1
6689,9160,332,313,cat_4
6690,5869,513,704,cat_3
6691,8544,22,166,cat_4
6692,7024,781,508,cat_2
6693,612,556,662,cat_3
6694,3602,317,866,cat_0
6695,7450,810,483,cat_0
6696,8615,887,959,cat_4
6697,1884,543,470,cat_2
6698,9924,403,723,cat_0
6699,5309,842,430,cat_0
6700,8064,575,668,cat_4
6701,7253,130,681,cat_4
6702,5493,500,908,cat_4
6703,2626,694,350,cat_2
6704,9530,664,499,cat_0
6705,2010,987,836,cat_3
6706,9179,203,277,cat_0
6707,819,772,45,cat_4
6708,4172,651,19,cat_1
6709,4563,998,392,cat_2
6710,8453,347,775,cat_2
6711,3048,755,541,cat_4
6712,7614,967,438,cat_2
6713,4796,404,269,cat_2
6714,6635,876,113,cat_1
6715,7123,930,862,cat_3
6716,2855,102,292,cat_4
6717,9224,79,614,cat_4
6718,9,975,68,cat_3
6719,2640,506,969,cat_0
6720,2320,484,555,cat_1
6721,5378,740,881,cat_1
6722,8862,136,723,cat_3
6723,2955,37,939,cat_1
6724,4927,799,973,cat_4
6725,3918,826,695,cat_3
6726,3390,628,539,cat_2
6727,7127,771,282,cat_2
6728,8687,751,190,cat_1
6729,3255,190,220,cat_1
6730,1933,909,446,cat_3
6731,6969,225,881,cat_4
6732,3514,116,319,cat_0
6733,8072,656,990,cat_1
6734,7588,25,658,cat_1
6735,8436,707,422,cat_4
6736,7382,49,910,cat_4
6737,5378,483,624,cat_4
6738,9996,841,466,cat_0
6739,887,574,870,cat_3
6740,9875,398,244,cat_1
6741,8321,153,921,cat_2
6742,6811,417,55,cat_2
6743,6472,587,588,cat_1
6744,9688,250,406,cat_4
6745,9296,212,815,cat_3
6746,1260,792,303,cat_4
6747,381,846,517,cat_3
6748,4693,500,194,cat_0
6749,2076,450,962,cat_3
6750,7994,504,675,cat_2
6751,669,905,693,cat_1
6752,8653,78,558,cat_2
6753,7840,293,706,cat_2
6754,5301,611,527,cat_3
6755,8156,497,227,cat_0
6756,8899,986,604,cat_3
6757,700,95,298,cat_0
6758,8278,368,465,cat_2
6759,2444,247,603,cat_4
6760,7604,948,826,cat_0
6761,7780,124,753,cat_4
6762,5209,895,240,cat_0
6763,1186,609,656,cat_4
6764,6505,535,254,cat_3
6765,7439,43,200,cat_4
6766,295,249,360,cat_2
6767,1876,712,199,cat_0
6768,165,770,565,cat_0
6769,6083,679,542,cat_1
6770,5778,222,664,cat_4
6771,567,316,442,cat_3
6772,7531,36,42,cat_3
6773,8979,20,762,cat_1
6774,3377,853,827,cat_2
6775,8699,967,831,cat_1
6776,3358,257,988,cat_0
6777,2748,268,45,cat_1
6778,7602,263,391,cat_3
6779,8561,787,258,cat_4
6780,358,330,293,cat_2
6781,4924,938,522,cat_2
6782,8658,816,426,cat_1
6783,1530,543,682,cat_3
6784,8856,929,557,cat_4
6785,8718,10,174,cat_1
6786,400,404,449,cat_0
6787,1481,922,612,cat_3
6788,2565,361,363,cat_0
6789,64,884,200,cat_4
6790,4103,480,487,cat_2
6791,5823,30,395,cat_3
6792,1729,594,519,cat_0
6793,4179,269,394,cat_1
6794,9453,175,360,cat_2
6795,4082,952,766,cat_3
6796,5052,144,641,cat_2
6797,1752,916,963,cat_2
6798,6689,186,711,cat_0
6799,3789,246,506,cat_4
6800,5675,128,846,cat_1
6801,5212,329,293,cat_0
6802,1927,373,912,cat_2
6803,7555,794,261,cat_0
6804,286,265,452,cat_3
6805,9760,674,481,cat_3
6806,9163,166,602,cat_2
6807,4184,286,915,cat_3
6808,4115,353,43,cat_2
6809,602,133,477,cat_0
6810,4183,235,442,cat_3
6811,7348,818,575,cat_3
6812,643,91,666,cat_2
6813,977,255,586,cat_0
6814,9153,970,465,cat_2
6815,1807,547,949,cat_2
6816,2192,849,366,cat_1
6817,910,15,224,cat_0
6818,275,196,955,cat_2
6819,3210,505,226,cat_1
6820,4354,413,901,cat_0
6821,4990,989,807,cat_2
6822,5132,997,725,cat_3
6823,9978,366,435,cat_0
6824,7014,714,673,cat_2
6825,8962,517,433,cat_2
6826,6391,207,482,cat_3
6827,9944,609,131,cat_1
6828,8408,142,598,cat_2
6829,7809,592,86,cat_3
6830,9782,701,967,cat_2
6831,5667,697,154,cat_4
6832,3991,174,846,cat_3
6833,9252,885,872,cat_3
6834,6688,424,901,cat_4
6835,1114,915,266,cat_3
6836,6615,651,720,cat_2
6837,3455,210,664,cat_1
6838,2809,713,330,cat_1
6839,4870,376,230,cat_0
6840,8526,822,465,cat_0
6841,2229,139,89,cat_0
6842,2944,913,241,cat_4
6843,1387,163,178,cat_1
6844,5002,885,929,cat_2
6845,4351,482,571,cat_0
6846,4028,542,640,cat_2
6847,1159,116,452,cat_2
6848,1856,463,892,cat_2
6849,2550,153,926,cat_3
6850,2686,572,500,cat_4
6851,7796,995,497,cat_2
6852,104,550,915,cat_2
6853,7556,856,328,cat_4
6854,6894,538,590,cat_2
6855,9423,160,619,cat_0
6856,3864,484,689,cat_3
6857,2828,563,411,cat_3
6858,1403,481,749,cat_2
6859,9483,685,374,cat_0
6860,6902,960,48,cat_0
6861,9904,758,528,cat_1
6862,9832,965,321,cat_4
6863,5890,48,46,cat_1
6864,613,204,790,cat_1
6865,8980,417,283,cat_2
6866,4075,240,95,cat_2
6867,4573,515,24,cat_2
6868,4565,985,460,cat_2
6869,5585,97,442,cat_1
6870,2222,339,578,cat_2
6871,2070,18,957,cat_3
6872,7059,71,39,cat_4
6873,819,714,17,cat_0
6874,5925,417,97,cat_0
6875,697,578,925,cat_1
6876,4108,693,625,cat_3
6877,7907,557,191,cat_0
6878,3457,63,275,cat_1
6879,1831,300,784,cat_4
6880,3784,562,26,cat_1
6881,4345,762,426,cat_4
6882,2126,893,215,cat_1
6883,3735,90,983,cat_4
6884,2919,74,879,cat_3
6885,2051,835,675,cat_1
6886,8232,93,704,cat_2
6887,2870,172,997,cat_0
6888,2634,810,527,cat_3
6889,4098,349,189,cat_3
6890,8687,221,277,cat_2
6891,3663,843,276,cat_3
6892,2578,407,914,cat_0
6893,5833,490,573,cat_0
6894,1612,818,765,cat_1
6895,4114,380,762,cat_4
6896,6050,971,35,cat_0
6897,8614,662,328,cat_1
6898,1782,714,400,cat_2
6899,7339,925,278,cat_4
6900,3340,816,730,cat_4
6901,6355,733,939,cat_2
6902,9166,450,211,cat_2
6903,7182,53,950,cat_2
6904,9820,619,834,cat_0
6905,7588,217,65,cat_4
6906,2053,781,724,cat_4
6907,6607,100,277,cat_3
6908,1995,488,504,cat_0
6909,8934,616,955,cat_3
6910,8760,645,551,cat_3
6911,8857,792,670,cat_4
6912,5364,711,903,cat_0
6913,758,707,613,cat_4
6914,8943,919,683,cat_3
6915,6239,378,804,cat_2
6916,2659,583,782,cat_0
6917,1656,948,42,cat_4
6918,6478,290,546,cat_0
6919,6889,316,274,cat_2
6920,8260,174,340,cat_0
6921,3947,56,878,cat_4
6922,9314,449,28,cat_2
6923,462,587,322,cat_4
6924,4112,154,198,cat_4
6925,5482,388,734,cat_0
6926,9944,40,741,cat_2
6927,6731,601,164,cat_2
6928,2935,523,8,cat_3
6929,1725,117,23,cat_3
6930,7886,990,251,cat_4
6931,2069,805,443,cat_0
6932,5581,48,172,cat_1
6933,3857,837,275,cat_2
6934,8140,1000,43,cat_2
6935,5015,421,989,cat_4
6936,4452,507,916,cat_0
6937,9539,814,994,cat_2
6938,1502,208,296,cat_0
6939,2779,291,748,cat_0
6940,3088,410,893,cat_3
6941,1099,405,707,cat_2
6942,314,962,58,cat_1
6943,8434,959,386,cat_1
6944,5205,546,745,cat_3
6945,3088,667,426,cat_4
6946,5037,707,266,cat_4
6947,1449,369,276,cat_1
6948,1754,211,912,cat_2
6949,433,820,469,cat_2
6950,3943,906,144,cat_0
6951,3786,534,949,cat_1
6952,4309,708,354,cat_3
6953,4335,777,658,cat_0
6954,9453,991,544,cat_3
6955,7815,635,213,cat_1
6956,9815,988,562,cat_1
6957,6652,492,349,cat_2
6958,7816,768,998,cat_2
6959,1410,563,993,cat_1
6960,1128,852,554,cat_2
6961,9603,822,534,cat_2
6962,6964,591,471,cat_2
6963,7924,319,411,cat_0
6964,9703,887,597,cat_1
6965,8510,896,49,cat_3
6966,8290,885,823,cat_4
6967,1722,324,964,cat_1
6968,4874,464,54,cat_2
6969,6393,458,826,cat_4
6970,5033,331,679,cat_0
6971,1342,116,994,cat_4
6972,3691,947,142,cat_4
6973,6485,730,423,cat_1
6974,3648,731,242,cat_0
6975,8324,648,54,cat_4
6976,2640,610,821,cat_4
6977,3867,265,957,cat_2
6978,2847,927,869,cat_1
6979,2188,299,503,cat_0
6980,1677,342,492,cat_4
6981,5401,370,257,cat_2
6982,2478,341,865,cat_1
6983,8686,604,377,cat_2
6984,1549,761,149,cat_4
6985,4507,403,717,cat_3
6986,1521,632,880,cat_4
6987,6860,498,689,cat_1
6988,2403,901,983,cat_1
6989,1140,634,716,cat_2
6990,8584,554,868,cat_4
6991,775,505,228,cat_4
6992,4125,62,592,cat_0
6993,6882,635,919,cat_1
6994,492,661,227,cat_3
6995,4916,178,585,cat_3
6996,3967,547,522,cat_0
6997,4112,595,325,cat_0
6998,6860,830,825,cat_3
6999,5782,772,911,cat_2
7000,8038,988,180,cat_3
7001,4055,189,562,cat_0
7002,5643,423,308,cat_3
7003,7520,651,169,cat_1
7004,3647,599,136,cat_0
7005,7093,96,750,cat_1
7006,1337,85,560,cat_1
7007,4150,267,825,cat_4
7008,4424,938,114,cat_3
7009,1465,661,810,cat_2
7010,1432,641,616,cat_1
7011,9178,270,887,cat_3
7012,9840,951,276,cat_2
7013,9289,39,613,cat_1
7014,4197,230,980,cat_2
7015,7415,78,748,cat_4
7016,9281,389,127,cat_3
7017,7222,441,57,cat_3
7018,1283,744,302,cat_1
7019,446,70,618,cat_1
7020,6964,177,1,cat_3
7021,1372,294,146,cat_3
7022,1789,902,588,cat_1
7023,453,619,557,cat_0
7024,7120,423,271,cat_4
7025,3609,674,732,cat_0
7026,8683,349,431,cat_1
7027,4597,713,529,cat_1
7028,9688,232,841,cat_0
7029,6369,236,546,cat_4
7030,1025,995,680,cat_3
7031,259,906,596,cat_0
7032,1083,976,273,cat_1
7033,9286,454,159,cat_2
7034,8453,780,629,cat_3
7035,6413,753,102,cat_2
7036,1440,946,908,cat_2
7037,3900,645,749,cat_2
7038,8984,628,101,cat_3
7039,8933,80,382,cat_0
7040,1685,941,534,cat_2
7041,6776,571,714,cat_2
7042,4428,144,984,cat_0
7043,1782,18,251,cat_0
7044,8221,489,847,cat_3
7045,4389,318,328,cat_1
7046,726,254,761,cat_2
7047,5186,857,169,cat_3
7048,9277,291,537,cat_0
7049,7968,529,638,cat_2
7050,3492,239,579,cat_3
7051,7624,646,937,cat_3
7052,6072,167,821,cat_4
7053,6563,195,585,cat_3
7054,8453,761,252,cat_2
7055,8500,128,672,cat_2
7056,2198,751,486,cat_1
7057,575,517,281,cat_2
7058,6866,154,747,cat_2
7059,6979,917,209,cat_0
7060,8823,407,811,cat_0
7061,9749,282,480,cat_2
7062,3410,484,157,cat_1
7063,3230,290,276,cat_4
7064,3043,892,845,cat_3
7065,7109,901,410,cat_3
7066,1774,449,994,cat_4
7067,1159,786,258,cat_0
7068,4697,161,429,cat_0
7069,9550,463,395,cat_4
